exp_id,algorithm,map_name,success_rate,reward_schedule,agent_seed,env_seed,map_seed,hyperparams_json,total_train_time_s,n_train_episodes,n_train_iterations,eval_success_rate,eval_mean_reward,eval_mean_steps,eval_termination_goal_pct,eval_termination_hole_pct,eval_truncation_pct,eval_policy_agreement_vi,n_state_action_visited_pct,final_q_diff_l_inf
exp_stochasticity_4x4_sr0p333,Q-Learning,4x4,0.3333333333333333,"(1, 0, 0)",42,42,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.4232006072998047,2000,,68.10000000000001,0.683,37.304,68.10000000000001,28.499999999999996,3.4000000000000004,81.25,68.75,0.4017879582619899
exp_stochasticity_4x4_sr0p333,Q-Learning,4x4,0.3333333333333333,"(1, 0, 0)",123,123,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.45981597900390625,2000,,57.49999999999999,0.578,46.131,57.49999999999999,32.800000000000004,9.700000000000001,81.25,68.75,0.2540416624619763
exp_stochasticity_4x4_sr0p333,Q-Learning,4x4,0.3333333333333333,"(1, 0, 0)",7,7,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.4540398120880127,2000,,70.1,0.703,42.537,70.1,22.6,7.3,87.5,68.75,0.2684226989771475
exp_stochasticity_4x4_sr0p333,Q-Learning,4x4,0.3333333333333333,"(1, 0, 0)",256,256,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.4508204460144043,2000,,73.2,0.736,41.66,73.2,21.0,5.800000000000001,87.5,68.75,0.23410647871810528
exp_stochasticity_4x4_sr0p333,Q-Learning,4x4,0.3333333333333333,"(1, 0, 0)",999,999,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.41189050674438477,2000,,72.8,0.728,40.739,72.8,21.4,5.800000000000001,87.5,68.75,0.27565023375248754
exp_stochasticity_4x4_sr0p333,Model Based,4x4,0.3333333333333333,"(1, 0, 0)",42,42,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.0676722526550293,2000,40,73.0,0.732,43.276,73.0,16.400000000000002,10.6,100.0,100.0,
exp_stochasticity_4x4_sr0p333,Model Based,4x4,0.3333333333333333,"(1, 0, 0)",123,123,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.01087188720703125,2000,1,0.0,0.0,19.149,0.0,99.9,0.1,56.25,100.0,
exp_stochasticity_4x4_sr0p333,Model Based,4x4,0.3333333333333333,"(1, 0, 0)",7,7,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.0570216178894043,2000,40,74.7,0.747,43.916,74.7,16.5,8.799999999999999,100.0,100.0,
exp_stochasticity_4x4_sr0p333,Model Based,4x4,0.3333333333333333,"(1, 0, 0)",256,256,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.05616903305053711,2000,40,74.0,0.741,45.032,74.0,16.5,9.5,100.0,100.0,
exp_stochasticity_4x4_sr0p333,Model Based,4x4,0.3333333333333333,"(1, 0, 0)",999,999,,"{""epsilon"": 1.0, ""epsilon_decay"": 0.999, ""epsilon_min"": 0.01, ""gamma"": 0.99, ""learning_rate"": 0.1, ""lr_decay"": 1.0, ""num_transitions_mb"": 5000, ""planning_steps_per_iter"": 100, ""reinforce_lr"": 0.01, ""t_max"": 100, ""theta_convergence"": 1e-06}",0.05979657173156738,2000,40,71.0,0.711,41.935,71.0,22.3,6.7,87.5,100.0,
